id,level,exp,boss,HP,MP
9410628,85,966,0,35000,2200
9410629,85,966,0,35000,2200
9410630,85,966,0,35000,2200
9410631,105,1914,0,75000,3000
9410632,105,1914,0,75000,3000
9410633,105,1914,0,75000,3000
9410634,130,4996,0,135000,4000
9410635,130,4996,0,135000,4000
9410636,130,4996,0,135000,4000
9410637,155,12325,0,280000,12000
9410638,155,12325,0,280000,12000
9410639,155,12325,0,280000,12000
9410640,180,27574,0,530000,20000
9410641,180,27574,0,530000,20000
9410642,180,27574,0,530000,20000
9410801,200,0,1,10000000,25000
9410802,110,,1,330000000,500
9410803,110,,1,330000000,500
9410804,110,,1,330000000,500
9410805,110,,1,330000000,500
9410806,110,,1,330000000,500
9410807,50,900,1,135000,100000
9410808,50,900,1,135000,100000
9410809,50,900,1,135000,100000
9410810,110,,1,330000000,500
9410811,200,0,1,10000000,25000
9410812,110,,1,330000000,500
9410813,110,,1,330000000,500
9410814,110,,1,330000000,500
9410815,110,,1,330000000,500
9410816,110,,1,330000000,500
9410817,50,900,1,135000,100000
9410818,50,900,1,135000,100000
9410819,50,900,1,135000,100000
9410820,110,,1,330000000,500
9410821,200,0,1,8000000,25000
9410825,200,0,1,8000000,25000
9410830,200,1,1,2950000,
9410831,200,0,1,1300000,25000
9410832,200,0,1,1650000,25000
9410835,200,1,1,2950000,
9410836,200,0,1,1300000,25000
9410837,200,0,1,1650000,25000
9410850,10,,0,15000,4000
9410851,10,,0,10000,450
9410852,10,,1,100000,
9410853,10,,0,12000,
9410854,10,,0,12000,
9410855,10,,1,50000,1000
9410856,10,,0,4000,
9410857,10,,1,50000,75000
9410858,10,,0,7000,
9410859,10,,0,10000,450
9410860,10,,1,15000,900000
9410861,10,,1,100000,
9410862,190,,1,2000000000,100000
9410863,210,,1,10000000,
9410864,210,,1,10000000,
9410865,210,,1,10000000,
9410866,160,,1,100000000,
9410867,160,,1,100000000,
9410868,160,,1,100000000,
9410869,190,,0,2000,2000
9410870,210,,1,1875000,10000000
9410871,100,,1,1000,
9410872,100,,1,1000,
9410873,190,,0,2000000000,100000
9410874,190,,0,2000000000,100000
9410875,190,,0,2000000000,100000
9410876,210,,1,1875000,10000000
9410877,100,,1,10000,
9410878,10,,1,10000,10000000
9410879,10,,1,10000,10000000
9410880,10,,1,10000,10000000
9410881,100,,1,10000,
9410882,100,,1,10000,
9410883,100,,1,10000,
9410884,190,,0,2000000000,100000
9410885,100,,1,1000,
9420000,28,53,0,720,120
9420001,8,13,0,95,10
9420002,60,194,0,5500,1000
9420003,40,96,0,1900,300
9420004,25,44,0,525,80
9420005,15,26,0,250,20
9420015,15,1500,1,50000000,100
9420018,10,45,0,15000,45
9420019,10,45,0,5000,90
9420020,10,40,0,8000,45
9420021,10,40,0,8000,68
9420022,10,45,0,10000,68
9420023,10,50,0,20000,90
9420024,30,65,0,8550,75
9420025,30,70,0,5700,150
9420026,30,60,0,5700,75
9420027,30,60,0,5700,113
9420028,30,65,0,5700,113
9420029,30,75,0,8550,150
9420030,60,950,0,90720,300
9420031,60,900,0,60480,600
9420032,60,850,0,60480,300
9420033,60,850,0,60480,450
9420034,60,900,0,60480,450
9420035,60,950,0,90720,600
9420036,120,10000,0,1890000,450
9420037,120,9500,0,1260000,900
9420038,120,9000,0,1260000,450
9420039,120,9000,0,1260000,675
9420040,120,9500,0,1260000,675
9420041,120,10000,0,1890000,900
9420042,30,90,1,22800,100
9420043,60,1000,1,241920,300
9420044,120,12000,1,5040000,450
9420045,30,85,1,17100,100
9420046,60,900,1,181440,300
9420047,120,11500,1,3780000,450
9420048,30,80,1,11400,100
9420049,60,800,1,120960,300
9420050,120,11000,1,2520000,450
9420051,30,80,1,45600,150
9420052,60,900,1,383040,600
9420053,120,10000,1,10080000,900
9420054,30,70,0,22800,113
9420055,60,900,0,241920,450
9420056,120,10000,0,5040000,675
9420057,30,9000,1,45600,150
9420058,60,100000,1,604800,600
9420059,120,1200000,1,11200000,900
9420060,30,8500,1,34200,300
9420061,60,95000,1,453600,1200
9420062,120,1150000,1,8400000,1800
9420063,30,0,1,100,200
9420064,30,0,1,100,200
9420065,30,42500,1,91200,600
9420066,60,475000,1,1209600,2400
9420067,120,5750000,1,22400000,3600
9420068,30,,1,10,1
9420069,30,1350,0,30000,200
9420070,30,1350,0,40000,200
9420071,30,1450,0,30000,200
9420072,30,1500,0,40000,200
9420073,30,1600,0,72000,200
9420074,30,1800,0,50000,200
9420075,10,,1,20000,45
9420076,10,,1,16000,90
9420077,10,,1,14000,45
9420078,1,2400,0,1050,100
9420079,1,2400,0,930,100
9420080,1,2400,0,1050,100
9420081,,,0,1,
9420082,,,0,1,
9420083,,,0,1,
9420084,1,161,0,7000,200
9420085,1,11,0,7000,200
9420086,,,0,1,
9420087,1,162,0,7000,200
9420088,1,1,0,5,1
9420089,,,0,1,
9420090,30,65,0,8550,75
9420091,200,0,1,10000000,200
9420092,30,60,0,5700,75
9420093,30,65,0,5700,113
9420094,30,60,0,5700,113
9420095,30,60,0,5700,113
9420096,30,6000,0,20000,300
9420097,,,0,1000000,
9420098,1,,0,5,5000
9420099,70,0,1,5000000,1
9420100,70,0,1,5000000,1
9420101,70,0,1,5000000,1
9420102,70,0,1,5000000,1
9420103,200,0,1,10000000,200
9420104,60,950,0,90720,300
9420105,120,10000,0,1890000,450
9420106,60,900,0,60480,450
9420107,120,9500,0,1260000,675
9420108,60,850,0,60480,450
9420109,120,9000,0,1260000,675
9420112,60,6000,0,20000,300
9420113,120,6000,0,20000,450
9420114,30,60,0,5700,75
9420115,60,850,0,60480,300
9420116,120,9000,0,1260000,450
9420117,30,65,0,5700,113
9420118,60,900,0,60480,450
9420119,120,9500,0,1260000,675
9420120,30,70,0,5700,150
9420121,60,900,0,60480,600
9420122,120,9500,0,1260000,900
9420123,1,123,0,3200,320
9420124,1,12,0,4000,0
9420125,1,9,0,5000,200
9420126,,,0,1,
9420127,,,0,1,
9420128,1,129,0,4000,0
9420129,1,143,0,5000,200
9420130,1,143,0,4000,0
9420131,1,158,0,5000,200
9420132,1,0,1,3,200
9420133,30,1200,0,30000,200
9420134,10,0,0,10000,90
9420135,10,0,0,10000,90
9420137,190,75000000,1,2100000000,22500000
9420138,1,,1,40000,
9420139,190,75000000,1,2100000000,5625000
9420500,147,4312,0,220000,10000
9420501,149,4473,0,230000,10000
9420502,145,4149,0,210000,8000
9420503,148,4393,0,225000,10000
9420504,151,4633,0,240000,12000
9420505,152,4975,0,250000,12000
9420506,146,4231,0,215000,10000
9420507,150,4513,0,235000,10000
9420508,153,4975,0,260000,12000
9420509,154,5144,0,270000,12000
9420510,155,5312,0,280000,12000
9420511,156,5479,0,,14000
9420512,157,5646,0,300000,14000
9420513,160,2000000,1,170000000,600000
9420514,160,6139,0,330000,14000
9420515,161,6301,0,340000,16000
9420516,162,6463,0,350000,16000
9420517,165,6942,0,370000,16000
9420518,163,6624,0,360000,18000
9420519,167,7256,0,400000,18000
9420520,160,,1,10,10
9420521,170,11000000,1,450000000,60000
9420522,170,11000000,1,450000000,60000
9420523,165,6942,0,370000,16000
9420524,165,6942,0,370000,16000
9420525,30,60,0,900,120
9420526,30,60,0,900,120
9420527,131,2863,0,140000,4000
9420528,132,2983,0,145000,4000
9420529,134,3203,0,155000,4000
9420530,133,3103,0,150000,4000
9420531,137,3476,0,170000,6000
9420532,138,3562,0,175000,6000
9420533,135,3303,0,160000,4000
9420534,136,3390,0,165000,6000
9420535,139,3647,0,180000,6000
9420536,140,3732,0,185000,8000
9420537,141,3816,0,190000,8000
9420538,142,3900,0,195000,8000
9420539,143,3983,0,200000,8000
9420540,144,4066,0,205000,8000
9420541,150,,1,10,10
9420542,150,700000,1,100000000,3600
9420543,150,1000000,1,150000000,5400
9420544,150,1,1,200000000,9000
9420545,138,3562,0,175000,6000
9420546,150,,1,10,10
9420547,150,700000,1,100000000,3600
9420548,150,1000000,1,150000000,5400
9420549,150,1,1,200000000,9000
9420550,137,3476,0,170000,6000
9420564,3,0,1,5000000,10000
9420567,3,0,1,15000000,10000
9420568,35,,0,1400,200
9420569,60,224,0,6600,1000
9420570,100,1334,0,80000,3000
9420620,80,396000,1,5280000,40000
9420621,75,,0,300000,30000
9421500,0,0,0,100,0
9421501,0,0,0,100,0
9421502,0,0,0,100,0
9421503,0,0,0,200,0
9421504,0,0,0,200,0
9421505,1,0,0,200,0
9421506,0,0,0,100,0
9421507,1,0,0,200,0
9421508,13,23,0,200,20
9421509,14,24,0,225,20
9421510,15,26,0,250,20
9421511,17,30,0,300,40
9421512,19,33,0,350,40
9421513,20,35,0,375,40
9421514,21,37,0,405,80
9421515,120,0,0,210000000,0
9421516,120,0,0,210000000,0
9421517,120,0,0,105000,3000
9421518,120,0,0,210000000,0
9421519,120,0,0,210000000,0
9421520,120,0,0,210000000,0
9421521,120,0,0,210000000,0
9421562,160,150410,1,3379200,14000
9421563,157,13381,0,2218500,14000
9421564,26,,1,8000,80
9421565,26,,0,580,120
9421566,26,,0,580,120
9421567,29,,0,50000,7500
9421568,130,4996,1,684450,4000
9421569,140,7352,0,1087800,6000
9421570,155,12325,0,2020200,12000
9421571,28,,0,720,120
9421572,1,,0,200,0
9421575,120,,0,10000000,5000000
9421576,120,,0,10000000,5000000
9421577,175,104529,0,700000000,1000000
9421578,175,104529,0,700000000,1000000
9421579,175,104529,0,600000000,1000000
9421581,129,884000,1,1000000000,1500000
9421582,160,,0,2090000000,
9421583,195,1,1,2100000000,5625000
9421584,160,,0,2090000000,
9421585,200,,1,10000000,5000000
9421586,195,1,1,2100000000,5625000
9421587,195,1,1,2100000000,5625000
9421588,195,1,1,2100000000,5625000
9421589,195,90000000,1,2100000000,5625000
9430000,45,134,0,4800,450
9430001,45,134,0,4800,450
9430002,45,134,0,4800,450
9430003,45,134,0,4800,450
9430004,45,134,0,4800,450
9430005,45,134,0,4800,450
9430006,45,134,0,4800,450
9430007,45,134,0,4800,450
9430008,45,134,0,4800,450
9430009,45,134,0,4800,450
9430010,45,134,0,4800,450
9430011,45,134,0,4800,450
9430012,75,484,0,30000,1800
9430013,75,484,0,30000,1800
9430014,75,484,0,30000,1800
9430015,75,484,0,30000,1800
9430016,75,484,0,30000,1800
9430017,75,484,0,30000,1800
9430018,75,484,0,30000,1800
9430019,75,484,0,30000,1800
9430020,75,484,0,30000,1800
9430021,75,484,0,30000,1800
9430022,75,484,0,30000,1800
9430023,75,484,0,30000,1800
9430024,105,1914,0,165750,3000
9430025,105,1914,0,165750,3000
9430026,105,1914,0,165750,3000
9430027,105,1914,0,165750,3000
9430028,105,1914,1,165750,3000
9430029,105,1914,0,165750,3000
9430030,105,1914,0,165750,3000
9430031,105,1,0,165750,3000
9430032,105,1914,0,165750,3000
9430033,105,1914,0,165750,3000
9430034,105,1914,0,165750,3000
9430035,105,1914,0,165750,3000
9430036,135,6138,0,876000,4000
9430037,135,6138,0,876000,4000
9430038,135,6138,0,876000,4000
9430039,135,6138,0,876000,4000
9430040,135,6138,0,876000,4000
9430041,135,6138,0,876000,4000
9430042,135,6138,0,876000,4000
9430043,135,6138,0,876000,4000
9430044,135,6138,0,876000,4000
9430045,135,6138,0,876000,4000
9430046,135,6138,0,876000,4000
9430047,135,6138,0,876000,4000
9430048,165,17910,0,4142000,16000
9430049,165,17910,0,4142000,16000
9430050,165,17910,0,4142000,16000
9430051,165,17910,0,4142000,16000
9430052,165,17910,0,4142000,16000
9430053,165,17910,0,4142000,16000
9430054,165,17910,0,4142000,16000
9430055,165,17910,0,4142000,16000
9430056,165,17910,0,4142000,16000
9430057,165,17910,0,4142000,16000
9430058,165,17910,0,4142000,16000
9430059,165,17910,0,4142000,16000
9450004,160,4440713,1,15000,500000
9450005,150,42150,0,20000,100
9450006,150,42150,0,20000,100
9450007,150,42150,0,20000,100
9450008,150,42150,0,20000,100
9450009,150,42150,0,20000,100
9450010,160,8881425,1,2000000000,100000
9450011,150,42150,0,10000,100
9450012,150,,0,2500000,5000
9450013,160,204288,0,60000000,200000
9450014,160,13322138,1,2000000000,200000
9450015,160,13322138,1,2100000000,200000
9450016,160,13322138,1,2100000000,200000
9450017,160,13322138,1,2000000000,200000
9450018,160,13322138,1,2000000000,200000
9450019,160,13322138,1,2000000000,200000
9450020,160,17762850,1,2100000000,90000
9450021,150,42150,0,4000,100
9450022,160,22000000,1,2000000000,100000
9450023,160,22000000,0,2000000000,100000
9450024,150,11000,0,235000,10000
9450025,160,12000,0,265000,10000
9450026,150,9900,0,235000,10000
9450027,160,11000,0,255000,10000
9450030,150,11230,0,235000,10000
9450031,150,7800,0,70000,10000
9450032,150,7800,0,70000,10000
9450033,150,7800,0,70000,10000
9450034,150,8800,0,650000,10000
9450035,160,,1,2000,90000
9450036,150,121000,0,240000,3000000
9450037,160,,1,80000,500000
9450038,160,,1,300000,100000
9450039,160,,1,500000,200000
9450040,160,220000,1,,100000
9450041,160,18760,0,2700000,20000
9450042,125,,1,1,100
9450043,150,42150,0,10000,100
9450044,150,42150,0,10000,100
9450045,150,42150,0,10000,100
9450046,150,42150,0,10000,100
9450047,150,42150,0,4000,100
9450048,150,42150,0,4000,100
9450049,150,42150,0,4000,100
9450050,150,42150,0,4000,100
9450051,160,18760,0,2700000,20000
9450052,160,,1,2000000000,10000
9450053,150,42150,0,1000,100
9450054,150,42150,0,1000,100
9450055,150,42150,0,1000,100
9450056,150,42150,0,1000,100
9450057,150,42150,0,1000,100
9450058,160,,0,500000,5000
9450059,160,,0,500000,5000
9450060,150,,0,500000,5000
9450061,150,,0,500000,5000
9450062,160,1480000,1,,10000
9450063,160,2960000,1,,100000
9450064,160,4440000,1,,200000
9450065,160,5920000,1,,90000
9450066,160,14800000,1,,100000
9450067,150,42150,0,5000,100
9450068,150,42150,0,5000,100
9450069,150,42150,0,5000,100
9450070,150,42150,0,5000,100
9450071,150,42150,0,10000,100
9460022,10,1650,0,100,100
9460023,10,1650,0,100,100
9460024,10,1650,0,100,100
9460025,10,1650,0,100,100
9460026,190,0,1,10,
9460028,250,0,0,500000,450
9460029,10,0,0,100,100
9460030,10,,1,100,
9460031,10,,1,2000000000,
9460032,10,1650,0,100,100
9460033,65,,1,700000,2000
9460034,65,,1,700000,2000
9460035,65,,1,700000,2000
9460036,65,,1,700000,2000
9460037,65,,1,700000,2000
9460038,65,,1,700000,2000
9480000,10,1,1,1,1
9480001,10,1,1,1,1
9480002,10,1,0,1,1
9480003,10,1,1,1,1
9480004,10,1,0,1,1
9480005,10,1,0,1,1
9480006,10,1,0,1,1
9480010,100,1250000,1,600000000,50000
9480011,120,2500000,1,900000000,60000
9480012,140,5000000,1,1200000000,70000
9480013,160,8000000,1,1500000000,80000
9480014,180,20000000,1,1800000000,90000
9480015,200,30000000,1,2100000000,100000
9480019,1,1,0,1,1
9480020,1,1,0,1,1
9480021,1,1,0,1,1
9480022,1,1,0,1,1
9480023,1,1,0,1,1
9480024,1,1,0,1,1
9480025,1,1,0,1,1
9480026,1,1,0,1,1
9480027,1,1,0,1,1
9480028,1,1,0,1,1
9480029,1,1,0,1,1
9480030,1,1,1,1,1
9480031,1,1,0,1,1
9480032,1,1,0,1,1
9480033,1,1,0,1,1
9480034,1,1,0,1,1
9480035,1,1,0,1,1
9480036,1,1,0,1,1
9480037,1,1,0,1,1
9480038,1,1,0,1,1
9480039,1,1,0,1,1
9480040,1,1,0,1,1
9480041,1,1,0,1,1
9480042,1,1,0,1,1
9480043,1,1,1,1,1
9480044,1,1,0,1,1
9480045,1,1,0,1,1
9480046,1,1,0,1,1
9480047,1,1,0,1,1
9480048,1,1,0,1,1
9480049,1,1,1,1,1
9480050,1,1,0,1,1
9480051,1,1,0,1,1
9480052,1,1,0,1,1
9480053,1,1,0,1,1
9480054,1,1,0,1,1
9480055,1,1,0,1,1
9480056,1,1,0,1,1
9480057,1,1,0,1,1
9480058,1,1,0,1,1
9480059,1,1,0,1,1
9480060,1,1,0,1,1
9480061,1,1,0,1,1
9480062,1,1,0,1,1
9480063,1,1,0,1,1
9480064,1,1,0,1,1
9480065,1,1,0,1,1
9480066,1,1,0,1,1
9480067,1,1,0,1,1
9480068,1,1,0,1,1
9480069,1,1,1,1,1
9480070,1,1,1,1,1
9480071,1,1,1,1,1
9480072,1,1,0,1,1
9480073,1,1,0,1,1
9480074,1,1,0,1,1
9480075,1,1,0,1,1
9480076,1,1,0,1,1
9480077,1,1,0,1,1
9480078,1,1,0,1,1
9480079,1,1,0,1,1
9480080,1,1,0,1,1
9480081,1,1,0,1,1
9480082,1,1,1,1,1
9480083,1,1,0,1,1
9480084,1,1,0,1,1
9480085,1,1,0,1,1
9480086,1,1,0,1,1
9480087,1,1,0,1,1
9480088,1,1,1,1,1
9480089,1,1,0,1,1
9480090,1,1,0,1,1
9480091,1,1,0,1,1
9480092,1,1,0,1,1
9480093,1,1,0,1,1
9480094,1,1,0,1,1
9480095,1,1,0,1,1
9480096,1,1,0,1,1
9480097,1,1,0,1,1
9480098,1,1,0,1,1
9480099,1,1,0,1,1
9480100,1,1,0,1,1
9480101,1,1,0,1,1
9480102,1,1,0,1,1
9480103,1,1,0,1,1
9480104,1,1,0,1,1
9480105,1,1,0,1,1
9480106,1,1,0,1,1
9480107,1,1,0,1,1
9480108,1,1,1,1,1
9480109,1,1,1,1,1
9480110,30,0,0,2997,120
9480111,30,0,0,2997,1
9480112,30,0,1,99900,1
9480113,30,0,0,2997,1
9480114,30,0,0,2997,1
9480115,30,0,0,2997,1
9480116,30,0,0,2997,1
9480117,30,0,0,2997,1
9480118,30,0,0,2997,1
9480119,30,0,0,2997,1
9480120,30,0,0,2997,1
9480121,30,0,0,2997,1
9480122,30,0,0,2997,1
9480123,30,0,0,2997,1
9480124,30,0,0,2997,1
9480125,30,0,0,2997,1
9480126,30,0,0,2997,1
9480127,30,0,0,2997,1
9480128,30,0,0,2997,1
9480129,30,0,0,2997,1
9480131,1,1,0,1,1
9480132,1,1,0,1,1
9480133,1,1,0,1,1
9480134,1,1,0,1,1
9480135,1,1,0,1,1
9480136,1,1,0,1,1
9480137,1,1,0,1,1
9480138,1,1,0,1,1
9480139,1,1,0,1,1
9480140,1,1,0,1,1
9480141,1,1,0,1,1
9480142,1,1,0,1,1
9480143,1,1,0,1,1
9480144,1,1,0,1,1
9480145,1,1,0,1,1
9480146,1,1,0,1,1
9480147,1,1,0,1,1
9480148,1,1,0,1,1
9480149,1,1,0,1,1
9480150,30,0,1,1,1
9480151,30,0,1,1,1
9480152,10,,0,125,10
9480153,30,121,0,4560,800
9480154,30,121,0,4560,800
9480155,30,121,0,4560,800
9480156,30,121,0,4560,800
9480157,30,121,0,4560,800
9480158,30,121,0,4560,800
9480159,30,121,0,4560,800
9480160,30,121,0,4560,800
9480161,30,121,0,4560,800
9480162,30,121,0,4560,800
9480163,30,121,0,4560,800
9480164,30,121,0,4560,800
9480165,30,121,0,4560,800
9480234,10,0,1,50505000,10
9480235,110,164900,1,46750000,225000
9480236,110,164900,1,42500000,300000
9480237,110,164900,1,51000000,150000
9480238,120,194000,1,52500000,150000
9480239,120,194000,1,78750000,150000
9480240,120,1940,0,105000,3000
9480241,110,1978,0,85000,3000
9480242,110,1978,0,85000,6000
9480243,110,1978,0,170000,3000
9480244,110,2473,0,85000,3000
9480245,115,2156,0,95000,3000
9480246,115,2156,0,475000,6000
9480247,115,2156,0,950000,3000
9480248,100,1600,0,65000,2800
9480249,100,1600,0,65000,5600
9480250,100,1600,0,130000,2800
9480251,100,2001,0,65000,2800
9480252,105,1794,0,75000,3000
9480253,105,1794,0,375000,6000
9480254,105,1794,0,750000,3000
9480255,10,0,1,50505000,10
9480256,10,1,0,1,1
9480257,10,1,0,1,1
9480258,10,1,0,1,1
9480259,10,1,1,1,1
9480260,10,1,0,1,1
9480261,10,1,0,1,1
9480262,85,966,0,900,120
9480263,1,,1,1,1
9480264,130,124900,1,17111250,120000
9480265,10,1,1,1,1
9480266,10,1,0,1,1
9480267,10,1,0,1,1
9480268,10,1,0,1,1
9480269,10,1,0,1,1
9480270,10,1,0,1,1
9480271,10,1,0,1,1
9480272,10,1,0,1,1
9480273,10,1,0,1,1
9480274,1,1,0,1,1
9480275,1,1,0,1,1
9480276,1,1,0,1,1
9480277,1,1,0,1,1
9480278,1,1,0,1,1
9480279,1,1,0,1,1
9480280,1,1,0,1,1
9480281,1,1,0,1,1
9480282,1,1,0,1,1
9480283,1,1,0,1,1
9480284,1,1,0,1,1
9480285,1,1,0,1,1
9480286,1,1,0,1,
9480287,1,1,0,1,1
9480288,1,1,0,1,1
9480289,1,1,0,1,1
9480290,1,1,0,1,1
9480291,1,10,0,1,1
9480292,1,1,0,1,1
9480293,1,1,0,1,1
9480294,1,1,0,1,1
9480295,1,1,0,1,1
9480296,1,1,0,1,1
9480297,1,1,0,1,1
9480298,1,1,0,1,1
9480299,1,1,0,1,1
9480300,1,1,0,1,1
9480301,1,1,0,1,1
9480302,1,1,0,1,1
9480303,1,1,0,1,1
9480304,10,64640,0,10000000,25000
9480305,10,64640,0,10000000,25000
9480307,10,64640,0,10000000,25000
9480308,10,64640,0,10000000,25000
9480309,10,64640,0,10000000,25000
9480316,10,17,0,125,10
9480317,10,17,0,125,10
9480318,10,,0,125,10
9480319,10,17,0,125,10
9480320,10,17,0,125,10
9480321,10,17,1,125,10
9480322,10,17,0,125,10
9480323,10,17,0,125,10
9480324,10,17,0,125,10
9480325,10,17,0,125,10
9480326,105,22000000,1,1875000,75000
9480327,10,17,0,125,10
9480328,10,17,0,125,10
9480329,10,17,0,125,10
9480330,10,17,0,125,10
9480331,10,17,0,125,10
9480332,10,17,0,125,10
9500000,1,,1,100000,100000
9500001,1,,1,100000,100000
9500002,1,,1,100000,100000
9500003,1,,1,100000,100000
9500004,1,,1,100000,100000
9500005,1,,1,100000,100000
9500006,30,0,1,3000000,100000
9500007,30,0,1,3000000,100000
9500008,1,0,1,1,1
9500100,6,10,0,65,10
9500101,7,12,0,80,10
9500102,8,13,0,95,10
9500103,15,26,0,250,20
9500104,12,21,0,175,20
9500105,15,26,0,250,20
9500106,22,39,0,435,80
9500107,30,60,0,900,120
9500108,32,68,0,1100,200
9500109,32,68,0,1100,200
9500110,35,79,0,1400,200
9500111,35,79,0,1400,200
9500112,35,79,0,1400,200
9500113,36,83,0,1500,300
9500114,38,89,0,1700,300
9500115,37,86,0,1600,300
9500116,40,96,0,1900,300
9500117,36,83,0,1500,300
9500118,39,93,0,1800,300
9500119,39,93,0,1800,300
9500120,45,112,0,2400,450
9500121,112,1709,0,89000,3000
9500122,49,126,0,2880,600
9500123,59,187,0,5200,1000
9500124,60,1200,1,20000,200
9500125,60,194,0,5500,1000
9500126,64,232,0,7100,1200
9500127,67,263,0,8500,1500
9500128,68,274,0,9000,1500
9500129,70,296,0,10000,1500
9500130,70,400,1,25000,200
9500131,73,361,0,13000,1800
9500132,75,403,0,15000,1800
9500133,78,,0,21000,2000
9500134,80,610,0,25000,2000
9500135,85,805,0,35000,2200
9500136,98,1268,0,61000,2800
9500137,95,1166,0,55000,2600
9500138,90,990,0,45000,2400
9500139,80,2000,1,50000,500
9500140,100,3500,1,100000,500
9500141,65,241,0,7500,1200
9500142,60,194,0,5500,1000
9500143,35,79,0,1400,200
9500144,10,17,0,125,10
9500145,38,89,0,1700,300
9500146,42,103,0,2100,450
9500147,70,296,0,10000,1500
9500148,45,112,0,2400,450
9500149,50,130,0,3000,800
9500150,60,194,0,5500,1000
9500151,15,26,0,250,20
9500152,20,35,0,375,40
9500153,25,44,0,525,80
9500154,30,60,0,900,120
9500155,56,164,0,4300,1000
9500156,48,123,0,2760,600
9500157,35,79,0,1400,200
9500158,70,400,1,25000,200
9500159,70,400,1,25000,200
9500160,70,400,1,25000,200
9500161,80,610,0,25000,2000
9500162,80,610,0,25000,2000
9500163,83,729,0,31000,2200
9500164,88,917,0,41000,2400
9500165,88,917,0,41000,2400
9500166,88,917,0,41000,2400
9500167,10,17,0,125,10
9500168,20,182,1,945,30
9500169,30,263,1,3094,500
9500170,45,543,1,8925,500
9500171,50,1267,1,18620,500
9500172,50,1590,1,20230,500
9500173,80,17200,1,205100,1500
9500174,80,17200,1,205100,1500
9500175,60,2430,1,54600,300
9500176,60,2260,1,50400,190
9500177,50,1780,1,20692,200
9500178,40,,0,1900,300
9500179,40,532,1,5810,1000
9500180,90,18200,1,353500,1000
9500181,90,24647,1,211400,500
9500182,35,35,1,330000000,500
9500183,35,35,1,330000000,500
9500184,33,,0,22220,20
9500185,33,,0,22220,20
9500186,33,,0,22220,20
9500187,33,,0,22220,40
9500188,33,,0,22220,40
9500189,33,,0,22220,120
9500190,33,,0,22220,10
9500191,33,,0,22220,40
9500192,33,,0,22220,2800
9500193,33,,0,22220,2800
9500194,33,,1,44440,30
9500195,33,,0,22220,10
9500196,33,,0,22220,20
9500197,33,,0,22220,20
9500198,33,,0,22220,2800
9500199,33,,0,22220,10
9500200,80,,1,50000,500
9500201,65,10,1,11000,80
9500202,58,10,1,10000,100
9500203,7,10,1,10000,40
9500204,10,10,1,10000,45
9500300,14,24,0,6000,40
9500301,15,26,0,6000,40
9500302,15,26,0,6000,10
9500303,20,1,1,6000,30
9500304,20,1,1,6000,30
9500305,10,1,0,6000,10
9500306,20,120,1,2000,30
9500307,35,405,1,7000,120
9500308,50,410,1,9800,100
9500309,55,1210,1,25000,200
9500310,59,650,1,21000,200
9500311,65,810,1,31000,200
9500312,70,1300,1,89000,200
9500313,71,1580,1,93000,200
9500314,77,2280,1,108000,520
9500315,83,2800,1,87000,320
9500316,90,5200,1,120000,300
9500317,10,20,1,3000,20
9500318,40,85,1,4500,20
9500319,70,1,1,6000,20
9500320,10,,0,125,10
9500321,10,,0,125,10
9500322,10,20,1,3,20
9500323,70,,1,5000000,1
9500324,70,,1,5000000,1
9500325,23,210,1,5000,100
9500326,45,550,1,25500,200
9500327,30,300,1,9500,200
9500328,35,360,1,13000,200
9500329,40,475,1,19300,200
9500330,50,675,1,32000,250
9500331,55,850,1,46000,300
9500332,45,550,1,26000,200
9500333,50,675,1,30000,260
9500334,55,925,1,48000,150
9500335,50,675,1,30000,255
9500336,70,,1,50000000,100000
9500337,20,120,1,2000,30
9500338,35,405,1,7000,120
9500339,38,445,1,7700,200
9500340,40,96,0,1900,300
9500341,50,410,1,9800,100
9500342,55,1210,1,25000,200
9500343,56,4800,1,125000,2500
9500344,59,650,1,21000,200
9500345,60,1200,1,20000,200
9500346,65,810,1,31000,200
9500347,65,940,1,36000,300
9500348,70,1300,1,89000,200
9500349,60,7200,1,420000,300
9500350,71,1580,1,93000,200
9500351,65,17000,1,672000,60000
9500352,77,2280,1,108000,520
9500353,80,2000,1,50000,500
9500354,81,12000,1,660000,2500
9500355,83,2800,1,87000,320
9500356,85,3000,1,96000,350
9500357,90,5200,1,120000,300
9500358,100,3500,1,100000,500
9500359,105,13500,1,3700000,1500
9500360,105,13500,1,3700000,1500
9500361,120,47355,1,13400000,3500
9500362,125,596000,1,23000000,2000000
9500363,110,1300000,1,30000000,3000000
9500364,10,,1,20,10
9500365,10,,1,20,10
9500366,15,26,0,250,20
9500367,15,26,0,250,20
9500368,15,26,0,250,20
9500369,15,26,0,250,20
9500370,15,26,0,250,20
9500371,15,26,0,250,20
9500372,15,26,0,250,20
9500373,20,980,1,600,170
9500374,100,1334,0,65000,2800
9500375,100,1334,0,65000,2800
9500376,100,1334,0,65000,2800
9500377,100,1334,0,65000,2800
9500378,100,1334,0,65000,2800
9500379,100,1334,0,65000,2800
9500380,100,1334,0,65000,2800
9500381,100,1334,0,65000,2800
9500382,120,47355,1,1100000,3500
9500383,15,44,0,250,20
9500384,21,62,0,405,80
9500385,20,59,0,375,40
9500386,34,127,0,1300,200
9500387,43,180,0,2200,450
9500388,54,256,0,3800,800
